timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1642427837347,43,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427837390,45,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,45,0,0
1642427837436,62,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,60,0,0
1642427837498,61,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,61,0,0
1642427837559,50,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,50,0,0
1642427837610,57,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,55,0,0
1642427837667,58,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,58,0,0
1642427837726,45,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,45,0,0
1642427837771,54,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,53,0,0
1642427837825,43,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427837868,44,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,44,0,0
1642427837913,55,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,53,0,0
1642427837968,41,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,41,0,0
1642427838010,47,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,46,0,0
1642427838057,57,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,56,0,0
1642427838115,88,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,88,0,0
1642427838203,82,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,82,0,0
1642427838285,74,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,73,0,0
1642427838359,109,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,109,0,0
1642427838468,67,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,67,0,0
1642427838535,54,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,53,0,0
1642427838589,43,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427838632,74,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,74,0,0
1642427838706,61,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,60,0,0
1642427838768,163,Suggest,200,OK,LT - 4 4-1,text,true,,1328,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,163,0,0
1642427838932,47,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,47,0,0
1642427838980,55,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,54,0,0
1642427839035,43,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427839078,46,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,45,0,0
1642427839124,52,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,51,0,0
1642427839176,133,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,133,0,0
1642427839310,51,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,51,0,0
1642427839361,57,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,56,0,0
1642427839419,53,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,53,0,0
1642427839472,54,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,54,0,0
1642427839527,57,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,56,0,0
1642427839584,62,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,62,0,0
1642427839646,44,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,44,0,0
1642427839690,53,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,53,0,0
1642427839743,44,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,44,0,0
1642427839787,45,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,45,0,0
1642427839832,57,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,55,0,0
1642427839889,43,Suggest,200,OK,LT - 4 4-1,text,true,,1328,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427839933,54,Product List,200,OK,LT - 4 4-1,text,true,,6316,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,54,0,0
1642427839987,63,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,60,0,0
1642427840050,43,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427840093,45,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,45,0,0
1642427840138,165,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,126,0,0
1642427840304,42,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,42,0,0
1642427840346,53,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,53,0,0
1642427840400,115,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,114,0,0
1642427840515,67,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,67,0,0
1642427840582,50,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,47,0,0
1642427840632,54,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,53,0,0
1642427840687,41,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,41,0,0
1642427840729,63,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,63,0,0
1642427840792,75,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,73,0,0
1642427840867,52,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,52,0,0
1642427840919,56,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,56,0,0
1642427840975,60,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,59,0,0
1642427841036,42,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,42,0,0
1642427841078,47,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,47,0,0
1642427841125,57,Search,200,OK,LT - 4 4-1,text,true,,18469,541,1,1,https://www.cicek.com/Arama?query=kupa,55,0,0
1642427841182,71,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,71,0,0
1642427841253,60,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,60,0,0
1642427841313,60,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,59,0,0
1642427841373,43,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427841416,59,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,59,0,0
1642427841475,53,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,52,0,0
1642427841528,107,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,107,0,0
1642427841635,49,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,49,0,0
1642427841685,58,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,56,0,0
1642427841743,61,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,61,0,0
1642427841804,48,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,47,0,0
1642427841852,55,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,54,0,0
1642427841908,49,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,48,0,0
1642427841957,45,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,45,0,0
1642427842003,52,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,50,0,0
1642427842055,43,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427842098,45,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,45,0,0
1642427842143,55,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,54,0,0
1642427842198,44,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,44,0,0
1642427842242,70,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,70,0,0
1642427842313,56,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,54,0,0
1642427842369,52,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,52,0,0
1642427842421,51,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,50,0,0
1642427842472,56,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,54,0,0
1642427842529,59,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,59,0,0
1642427842589,44,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,44,0,0
1642427842634,51,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,51,0,0
1642427842686,42,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,42,0,0
1642427842729,58,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,57,0,0
1642427842787,52,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,50,0,0
1642427842839,59,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,59,0,0
1642427842898,44,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,44,0,0
1642427842942,53,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,51,0,0
1642427842995,41,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,41,0,0
1642427843037,51,Product List,200,OK,LT - 4 4-1,text,true,,6316,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,51,0,0
1642427843088,56,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,55,0,0
1642427843145,42,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,42,0,0
1642427843187,60,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,60,0,0
1642427843247,58,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,58,0,0
1642427843306,54,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,54,0,0
1642427843360,47,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,47,0,0
1642427843407,52,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,50,0,0
1642427843459,44,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,44,0,0
1642427843503,45,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,45,0,0
1642427843548,52,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,50,0,0
1642427843600,43,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427843643,44,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,44,0,0
1642427843687,53,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,52,0,0
1642427843741,42,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,42,0,0
1642427843783,46,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,45,0,0
1642427843829,52,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,51,0,0
1642427843881,75,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,75,0,0
1642427843956,44,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,44,0,0
1642427844001,52,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,51,0,0
1642427844053,42,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,42,0,0
1642427844095,51,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,51,0,0
1642427844146,53,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,52,0,0
1642427844199,43,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427844242,46,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,45,0,0
1642427844288,52,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,50,0,0
1642427844340,42,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,42,0,0
1642427844382,45,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,45,0,0
1642427844427,65,Search,200,OK,LT - 4 4-1,text,true,,18470,541,1,1,https://www.cicek.com/Arama?query=kupa,64,0,0
1642427844493,42,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,42,0,0
1642427844535,47,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,47,0,0
1642427844582,59,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,58,0,0
1642427844641,116,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,116,0,0
1642427844757,44,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,44,0,0
1642427844801,55,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,53,0,0
1642427844856,51,Suggest,200,OK,LT - 4 4-1,text,true,,1328,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,51,0,0
1642427844907,85,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,85,0,0
1642427844992,53,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,51,0,0
1642427845045,42,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,42,0,0
1642427845087,72,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,72,0,0
1642427845160,58,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,56,0,0
1642427845218,42,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,42,0,0
1642427845261,47,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,47,0,0
1642427845308,68,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,68,0,0
1642427845376,43,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427845419,45,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,45,0,0
1642427845464,52,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,51,0,0
1642427845517,47,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,47,0,0
1642427845564,47,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,47,0,0
1642427845611,55,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,54,0,0
1642427845666,43,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427845709,47,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,47,0,0
1642427845756,52,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,51,0,0
1642427845809,43,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427845852,48,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,47,0,0
1642427845900,53,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,52,0,0
1642427845953,43,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427845996,44,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,44,0,0
1642427846040,52,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,52,0,0
1642427846093,60,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,60,0,0
1642427846153,54,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,54,0,0
1642427846207,67,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,66,0,0
1642427846275,51,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,51,0,0
1642427846326,49,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,49,0,0
1642427846376,52,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,50,0,0
1642427846428,45,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,45,0,0
1642427846473,64,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,64,0,0
1642427846537,52,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,51,0,0
1642427846590,54,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,54,0,0
1642427846644,44,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,44,0,0
1642427846688,53,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,52,0,0
1642427846741,43,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427846784,45,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,45,0,0
1642427846830,54,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,52,0,0
1642427846885,42,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,42,0,0
1642427846927,48,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,48,0,0
1642427846975,54,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,53,0,0
1642427847030,42,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,42,0,0
1642427847072,49,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,49,0,0
1642427847121,53,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,52,0,0
1642427847175,48,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,48,0,0
1642427847223,45,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,45,0,0
1642427847269,55,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,54,0,0
1642427847324,43,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427847367,46,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,46,0,0
1642427847413,58,Search,200,OK,LT - 4 4-1,text,true,,18470,541,1,1,https://www.cicek.com/Arama?query=kupa,57,0,0
1642427847472,54,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,54,0,0
1642427847526,49,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,49,0,0
1642427847576,52,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,51,0,0
1642427847629,58,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,58,0,0
1642427847687,61,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,61,0,0
1642427847748,52,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,51,0,0
1642427847801,42,Suggest,200,OK,LT - 4 4-1,text,true,,1328,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,42,0,0
1642427847843,45,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,45,0,0
1642427847889,59,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,58,0,0
1642427847949,47,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,1,https://www.cicek.com/Suggest/Get?key=kupa,47,0,0
1642427847996,48,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,1,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,48,0,0
1642427848045,51,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,1,https://www.cicek.com/Arama?query=kupa,50,0,0
